"reviewId","resId","review","stars","reviewDate","resId","resName","numReviews","resAddress","resCat","yelpUrl","rating"
"501","146","What a nice start for SRW for Fall 2019! Their menu were generous as the more expensive items were included on the SRW menu.  The food were good, and had me convinced to try the other new things.  Maybe actually call 2 days in advanced for the Japanese Wagyu! We are a group of 8 and we were easily accommodated and the service was great! So with the large group like ours, we basically had everything on the SRW menu.  Here were the best for me:- Uni Tomato- Cream fettuccine: I wanted to lick the plate. - Braised Wagyu Cheeks with Lentils: very bold flavor, and the Wagyu was melt in your mouth.  I just wished the soup was not too much so I can enjoy more of the lentils. I think that's a personal preference. - Seared Wagyu and fire cheesecake: they were yummy, but really coz they torched it. The only thing that were a little meh was the ribeye and the cocktails. The ribeye was just probably too well done for our liking - however it might've been great.  And the cocktails were just ok.  I  should've ordered my whiskey neat instead. It was overall a great experience, and will totally recommend and come back.","4","10/28/2019","146","Kokkaku","161 reviews","2208 N 45th St","American (New)","http://yelp.com/biz/kokkaku-seattle","4"
"502","146","I had the best beef I ever ate and the worst beef that I ever ate, all in one place! The best was Waygu Four Way (hands down)! I wish I could have eaten that for the whole meal. Each bite was such a delight! The beef just melted in my mouth.The worst was Sasebo Lemon Steak (thin cut). When I got it, the steak was so hard to cut. My steak knife is sharp, but not sharp enough to slice through this tough beef. I had to ask for some SCISSORS to chop them up. I never had this problem with steak before, and now I know not to order thin cut steaks in the future. It was the toughest, chewiest steak I ever ate. Totally ruined the meal because I went from the best beef to the worst in less than an hour.I would totally come back for the four way though. Also, they gave samples of their homemade jerky for waiting. The jerky was softer than the lemon steak.Servers were nice, but the food took a while to come out (hence free jerky). I made a reservation on Yelp on the same day, which was convenient. I got quickly seated and a couple, who was just behind me was turned away.","3","10/29/2019","146","Kokkaku","161 reviews","2208 N 45th St","American (New)","http://yelp.com/biz/kokkaku-seattle","4"
"503","146","I definitely think this is a good little wallingford steak secret. I came here without a reservation (on the SRW website it says they don't take reservations, but if you check their yelp page they say they do take your reservation and by the time I tried booking it, they were booked out so we just showed up).The host was really sweet and communicated our wait time very well. The food was great. The appetizer was torched infront of us and the wagyu beef was so tender and so good. Even the potato and tomato sides were roasted so well. The dessert was the perfect sweetness (not too sweet not too dense)The steak was good.","4","10/31/2019","146","Kokkaku","161 reviews","2208 N 45th St","American (New)","http://yelp.com/biz/kokkaku-seattle","4"
"504","146","The website said that they didn't take reservation for SRW but apparently you did need one? We got lucky that we didn't have to wait much since we got there right when they opened. Been wanting to try this place for restaurant week but wasn't too impressed with what we got. Appetizer:* Wagyu Beef Terrine = Was my first time trying something like this. It was like cold pate? Not bad * Seared Wagyu Beef Oshi-Sushi = This was probably my favorite dish. Loved how they seared the beef in front of you. Entree:* Wagyu Beef Steak 8oz = Even though we got medium rare, I was chewing on the steak for awhile. Best part was the potatoes...* Uni Tomato-Cream Fettuccine = Me and my friend have been on an uni craving, decent twist to it. Dessert:* Panna Cotta = delicousssss* Fire Cheese cake = also pretty cool that they torch it in front of you but not much flavor to it. It was like a block of solid milk. Even though I wasn't too impressed with the SRW menu, would def come back to try the regular stuff in their menu.","4","11/4/2019","146","Kokkaku","161 reviews","2208 N 45th St","American (New)","http://yelp.com/biz/kokkaku-seattle","4"
"505","146","I was actually so excited to to try this place. We went for dinner and the experience was extremely disappointing, it was so bad i had to come out of my hiatus from writing reviews.I had made reservations for 830 and we were seated around 845, a lot of people were done eating but just sitting around so we had to wait for a table to open up. The girl that led us to our seats looked stressed and annoyed and looked this way for pretty much our whole dinner. We had to ask for menus to look at and she just seemed irritated anytime we asked for anything.Most of the servers here looked like the hated their job. It was really unnerving. On top of that they charged us for the wrong table's bill which ended up being more, they fixed this but did not apologize at all and again just looked annoyed.I had not realized it was Restaurant Week and we ended up ordering everything on the restaurant week menu. The food was okay. The wagyu beef  sushi was good and its kind of awesome that they sear it for you tableside. The Bagna Cauda and Rilletes were fine but nothing special.  All the other dishes were pretty underwhelming. The steak we received was chewy, the Uni Fettuccine was okay (I've had better), and the soy sauce icecream was just too salty. The food did not make up for the appalling service, will definitely never come back or recommend.","2","10/31/2019","146","Kokkaku","161 reviews","2208 N 45th St","American (New)","http://yelp.com/biz/kokkaku-seattle","4"
"506","146","Babe picked this spot for a date night and I am so glad she did! The whole experience was great. We spent probably 2 hours here but it didn't feel like long, the food took a bit to come out but it was well worth it, pacing was good. The chef comes out and checks on the tables and where they are at, so that was cool. Definitely got a little warm inside the restaurant. We ordered the Shishamo Fritter; didn't know what it was to be honest but I like fried things, it was a fish stuffed with eggs. This was our least favorite appetizer, it wasn't bad but it just wasn't our style. Got the Seared Wagyu Sushi; incredible, melted in your mouth! Thin sliced beef, flavorful rice, and they flame broil it on the table. The other appetizer we got was the Cesar salad; it wasn't like a basic salad. It had cheddar wisp/crips, diced sized bacon and croutons, it was over dressed and I loved it. It also comes with a soft boiled egg. As for entrees, we got the Zabuton Steak and Wagyu Bolognese Linguine. The meat was medium rare and really flavorful, I enjoyed it a lot. Had a slight chew and the smallest amount of char on the sides. Bolognese was so so so yummy! Honestly, I was full halfway through the entrees but I kept eating until there was nothing left. Price wise, it wasn't bad. I would even say it was pretty affordable for the quality we received. Definitely want to come back and try the Wagyu Four Ways!","4","9/7/2019","146","Kokkaku","161 reviews","2208 N 45th St","American (New)","http://yelp.com/biz/kokkaku-seattle","4"
"507","146","We visited this relatively secret spot for restaurant week. I've lived in this neighborhood for years and I had no clue this steakhouse was hidden here. They had a great selection for restaurant week, the appetizers were both fantastic, the main steak was excellent and perfectly cooked and charred and the desserts were so tasty! I would highly recommend it. Even their house red wine was pretty darn good!","5","11/12/2019","146","Kokkaku","161 reviews","2208 N 45th St","American (New)","http://yelp.com/biz/kokkaku-seattle","4"
"508","146","Came here last night with my boyfriend and left disappointed. We ordered:- Seared Wagyu Sushi- Wagyu 4 ways - Wagyu Bolognese Linguine- Ton KatsuWe got in around 815pm and the restaurant wasn't busy at all which was nice. But we waited for our main entrees for about 20-30 minutes. Waiting for our entrees wasn't the bad part. They gave a table that came in after us our Bolognese and rice for our Ton Katsu. Realizing 5 minutes later that they gave it to the wrong table, they took the pasta from them and gave it us......The other table munched on the rice so waiter told them to keep the rice. But the restaurant didn't have enough rice for us so we had order something else for a substitute.... We got potatoes which didn't mesh well with Ton Katsu. Lastly, they tried to charge us for the potatoes even though it was a substitute for something they ran out of???Food was decent. But our first time experience here sucked. Probably won't return.","2","10/20/2019","146","Kokkaku","161 reviews","2208 N 45th St","American (New)","http://yelp.com/biz/kokkaku-seattle","4"
"509","146","So good! Visited for SRW and everything we ordered was great. Food is very flavorful with high quality ingredients. The beef terrine was a delightful surprise. I didn't know what to expect because there were a lot of foreign cuisine terms. It tasted like a pate with a beef jerky taste. Weird yet delicious. The wagyu steak was super tender and juicy. We also got the uchi fettuccine and it's very fishy...but the sauce was light and creamy. Strange but good. I think that sums up their whole menu. Combinations and twists that I've never had but yet always pleasantly surprised. Even the soy sauce ice cream was good! Service was cordial and attentive. I will definitely comeback.","5","11/7/2019","146","Kokkaku","161 reviews","2208 N 45th St","American (New)","http://yelp.com/biz/kokkaku-seattle","4"
"510","146","Came here for my birthday with my boyfriend and we shared a bunch of plates. All were excellent! Started off with Wagyu 4 ways for each of us - such a fun tasting of wagyu with excellent flavors. We also got the waygu sushi which is super cool since they cook it to a medium rare via a torch at your table! Then got the waygu steak with potatoes. Also had the seared scallops (this was OK but I guess the focus here is steak anyway!)Only complaint is that the food took a while, but it made for good conversation!Not as pricey as we expected, will definitely come back!","5","7/15/2019","146","Kokkaku","161 reviews","2208 N 45th St","American (New)","http://yelp.com/biz/kokkaku-seattle","4"
"511","146","The place is lovely and the food was delicious! The service was good  longer wait for the food especially when the place is busy.The price for the food was cheaper than expected and definitely worth the amount paid cause the quality of the food was fantastic.Definitely will be back to try out more of the food.","4","9/23/2019","146","Kokkaku","161 reviews","2208 N 45th St","American (New)","http://yelp.com/biz/kokkaku-seattle","4"
"512","146","There are lots of mixed reviews about this place but bottom line is they do a stand up job when it comes to meat. There was a bit of a snafu with our reservation through Yelp but they corrected it with no problem. We came in and were immediately seated but it took a verrrrrrry long time to get service-even for them to come and take our drink order. We noticed a group that came in after us was served before we were so that didn't help. They appeared to have a somewhat inefficient system where they did not have a designated bartender and the servers were making all the drinks and thus our server didn't get to us for about 20-25 minutes. But when they finally did come over to say hello and take our order, the servers were personable and the food came out pretty quickly. Since we had more than enough time to look over the menu we went ahead and placed our drink, appetizer and entree orders in fear it'd be another half hour before we'd be able to order again. Drinks were pretty good but the apps were amazing. We each got an order of the seared wagyu (which comes as a pair and they sear tableside). You might think, 7 pairs of this app?! Trust me, it's very good. Next was the wagyu four ways. Again, seven orders of this app. You won't regret it and you won't want to share (about $15/person). Caesar salad was good and comes with a poached egg and the mizuna salad looks like a plate full of grass but I enjoyed it. As far as entrees, the wagyu is the way to go. All the meat is served with a roasted garlic and tomato and a perfect accoutrement to the delicious meat. I usually love ribeye most but I've got to say the wagyu they serve was much better than the ribeye. Either way, order some sort of meat. Finally, the cheesecake they serve is bomb. Their panna cotta was also a crowd favorite and the soy sauce ice cream is different but not really memorable. Oh, and $15 corkage fee! Really cool spot away from the hustle and bustle of downtown.","4","6/26/2019","146","Kokkaku","161 reviews","2208 N 45th St","American (New)","http://yelp.com/biz/kokkaku-seattle","4"
"513","146","This was a great stop for us in Seattle. Menu was easy to pick through and servers were great with handling a large party. Hands down one of the best A5 samplers I've tried and even the Rib Eye came out pretty good (forgot to order the A5 two days before). But yes if visiting Seattle put this on your list of to eat.","4","11/12/2019","146","Kokkaku","161 reviews","2208 N 45th St","American (New)","http://yelp.com/biz/kokkaku-seattle","4"
"514","146","This place is very hip. We came for dinner and ordered a steak to share and a couple sides. The staff are very polite and friendly. We really enjoyed our meal here and can't remember having anything bad. Even the plate of simple steamed vegetables was refreshing and well presented. Would definitely come here again with some friends.","4","10/19/2019","146","Kokkaku","161 reviews","2208 N 45th St","American (New)","http://yelp.com/biz/kokkaku-seattle","4"
"515","146","Visited during SRW.  Although it says on the official website that no reservations are needed but when we arrived they made us wait for over 40 minutes saying that because we didn't make a reservation.The food was below okay.  The rice portion of Seard Wagyu Beef Oshi Sushi was not shaped into what a sushi is supposed to be and the beef was dry.  The Wagyu Beef Steak was extremely dry and lack of flavor.  Braised Wagyu Beef Cheek with Lentils was the only dish that we really enjoyed.  The dessert was disaster!  The cheese cake had no cheese taste.  Hoji Tea Panna Cotta tasted like greasy overnight aged cream.  Couldn't finish it all.  Quite disappointed.","2","10/31/2019","146","Kokkaku","161 reviews","2208 N 45th St","American (New)","http://yelp.com/biz/kokkaku-seattle","4"
"516","147","We love it here. The service is spotty but the delicious food and great happy hour make up for it We have been here several times and tonight was THE BEST service. Kendru was prompt and great. Food wise. Three words: fried chicken sliders. These are so delicious I cannot even begin to describe them and deliver said justice. The bread is so soft, the chicken breaded and fried perfectly then with a fresh slaw and spicy aioli. They are on happy hour but the regular portion is perfect   I also love the lollipop corn dogs. Omg. I hate mustard and whatever their mustard is pairs PERF with the corn dogs. Their beer is great and pair well with their food choices. This is a UW must.","5","9/1/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"517","147","I love their food and drinks, but I cannot stand their customer service. The times I have been there, I've felt completely ignored, and they seemed annoyed because we brought in a group of people (which we reserved ahead of time). But today was the last straw, and I didn't even go in today. I ordered the steak salad wrap from Uber eats. The app didn't give me the option to add avocado, but I placed the order anyway. I called and asked them if I could add avocado to my order, offering to pay for it over the phone. They said no. Then I offered to pay more than what the charge of avocado would be and they still said no. I understand that they have a business to run and that my charge would have been an inconvenience to them, but coming from someone who has also worked in customer service, I would have just added the avocado with a charge. Let me not forget to mention, the steak salad wrap cost 20$ and the delivery fee was 17$. So, in total I paid 44$ for a wrap and couldn't receive a 3$ avocado. . I tried canceling the order after they said that but they would have charged me 22$ regardless. So, needless to say, this dinner I was so looking forward to have turned into an expensive wrap without the avocado I loved. Honestly, if your in U-Village, just head over to Joey's. Great food and even better customer service.","1","10/19/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"518","147","This past Friday, was our fourth time that we had come here to eat. We come for the chili, chicken sliders, and the yam fries. The weather was windy and raining and my husband and I were cold and tired after a long week at work. So we decided to come here for our comfort food. I was glad that they could seat us right away. We ordered the usual. When the chili arrived I was so excited and after the first bite, I was so disappointed since the Chili was cold. Yike. When you are cold and come for chili, the worst thing is cold chili. The manager took my chili to warm it up. By the time the chili came back, i had finished eaten the sweet potato fries (very few of them) without the chili since I was hungry. The chili arrived almost when my husband has finished his meal and to begin with, this delay was a disappointment to start with since it took away from the experience of our date night. The chili came back very dry and the color had changed as though they had fried the chili. I took a bite and it burnt the heck out of my mouth. My tongue was burnt and the skin from the roof of my mouth came off. So painful. So not only the chili was not good, but it was DANGEROUSLY hot. The waitress took the chili away and said we will not charge you. That is not a great customer service since I didn't eat anything so, for sure they had to take this off of our bill. But no apologies or anything. I was dumbfounded of how poor the service is and how they didn't care that their food caused pain. I asked to speak with the manager, Amanda. She was not better. When I told her the my mouth is so burnt and is painful, she said "we tried to bring the chili back to the right temp." Well, the right temp is not so dang hot that causes burn. She said, "we took it off your bill." Yes you did, because it was not edible. When I told her how disappointing it is to come in for a date night after a long week working for your comfort food and have an experience like this, she said, "sorry". That is it. When I told her that I am going to write a review on Yelp and Google on this experience, she said, "wait, I can give you a couple of comp coupons for a free meal." Amanda, I can pay for my own meals, but you should have offered that when our food was wrong and when I burnt my tongue. For me, this shows how poorly managed is this restaurant. 1. the cook/chef doesn't know the right temp for food2. the waitress didn't understand a thing about customer service and treated us like a cattle that we need to get out and not charging us for a food item that we could not eat was a great customer service.3. The shift manger, Amanda, had no clue the seriousness of this issue of food safety and she had no idea of how to handle this. She just tried to do something after i said I am going to write a review. I hope this review will be viewed as a call to action by the GM to improve customer service and food safety. Very disappointed and even two days later, I can't eat much due to my burnt mouth.","1","9/29/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"519","147","Update: I just noticed the restaurant's GM, Mr. Cosgrove, send me a message and apologize for the bad experience we had about the food.  And offering me a giftcard for us to go back to give them a second chance.  Regardless to our previous experience, I have to credit the managements who are willing to reach out to their customer and attempt to make things right.  That mean a lot to me, as a consumer.  And just for that, I am updating my starts from 1 to 3 to show my appreciation.  Thank you, Mr. Gosgrove.=================================================We stopped by for a quick lunch yesterday.The waitress that served us, Jenn (got the name from our receipt), was awesome! She was super friendly, and attentive to us.We were seated on a little tiny two seaters by the wall.  After we placed the order, we saw there were three bigger tables were empty, and it wasn't during the rush hour, so I asked the waiter who were right next to us, to see if we could move to one of those bigger tables.  He was very friendly, and told us, sure that shouldn't be a problem, and he was going to talk to our waitress / hostess/someone about the seat change for us.  But few mins went by, the nice gentleman came back and told us that those seats were on waitlist already for someone else, so he can't switch the table for us.  I could feel the guy feel sorry for not able to switch the table for us and I feel kind sorry for put him on the spot to feel sorry for us.  So I guess that was it and life went on.  And then until we finished our lunch and took off, our side of the restaurant were only get emptier and emptier, and those three tables that I was hoping to move to, has always been empty during our entire stay.... so....  I guess my request to switch to a more comfortable seats during their non-rush hours was totally unreasonable for their management..... I feel ashamed of myself making such a horrible request.....Food wise, we ordered a Fish and Chips, and American Cheeseburger.Pro:1. we ordered unsalted fries for our side dish.  Fries for both of our plates were one of the best that we have ever tasted.  I am not sure if its their seasoning, or the texture of the fries, or whatever the magic they put on it, Fries is absolutely amazing.Con:1. The Fish seems to be too dark in color to me, as if they have not change oil of their fryer for a very long time kind of dark.  When my fish and chip plate was served, my first thought was maybe they over-fried the fish and it was going to be like a solid rock.  However, after eat into it.  even bread looked dark and hard solid, it was actually pretty soft.  After digged into it more, I started to taste mix of batter + fish + skin.... almost like inner part of the batter was not cooked/fried and its still raw.  My guess was, again, that its possible they haven't change their dirty oil of the fryer for a long time, and when they fried the fish, it became excessively dark too soon, so they have to take it out before its properly cooked...2. we ordered our cheeseburger in medium.  Most part of it was pretty good, until we started to taste bitterness / burned from the meat, and not sure why some part of the meat could be badly burned for a medium done burger?Price wise, its $17 for fish and chip, and $12.50 for a cheese burger, and $5 for a tiny glass of Lemonade.  I think its excessively expensive for what I get, but that's the price of dining in this city /area, so I won't be a crying baby about it.However, if you asked me if I ever coming back again? My answer is no.  We had a fantastic experience with the waitress who served us, and that's about the only memory that I will take with me for this place.  There are way too many other places that we could go for much better quality of food, and willing to accommodate to my unreasonable requests.","3","9/22/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"520","147","A great option for University Village especially with its excellent food safety rating.  (I had the misfortune of eating at an Asian spot here which is popular since a friend insisted and fell really sick afterwards and later noticed that restaurant has a super low needs improvement rating).  We loved the patio especially with our pup in tow.  It was a pleasant evening.  The fried chicken sliders were yummy but definitely not filling enough without fries. They were sweet because we eliminated the firecracker aioli (spicy), but overall they were satisfactory and definitely a great choice. The Napa Chicken Sandwich was great. The chicken was moist and flavorful and the oven-roasted tomato exploded inside your mouth. It was a bit filling, and the bread (while delicious) was the main reason why. It was very good though and something worth ordering again. The fish tacos were wonderful. They were an appropriately sized portion and satisfying, with a little kick of spice. If you don't mind spice, it's a great order! The kids' chicken tenders were great. In the seven year old's words: "They were very nice and crunchy and fresh". They were a hit and with the fries made a nicely filling kids meal. We would definitely go back the next time we are in University Village and would recommend it to any other families who are looking for dinner in the area!","4","7/27/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"521","147","A solid place for our family to grab a weeknight meal. Service has typically been slow, especially between the time you are seated to the time the server actually comes to your table. Since we have young kids and every minute counts, we usually order as soon as our server arrives. We enjoy their salads, burgers, and kids meals. Chicken nachos are a favorite as well.","3","11/10/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"522","147","Sat at the bar for lunch. The food was not as good as previous Eureka's I have gone to. The drinks were delicious but the fries were kind of hard to chew. Probably will go back for bar food and drinks!","4","10/23/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"523","147","It's nice American food restaurant in University village with a great menu. I ordered a beet root and black bean burger which came with the sides of fries and my husband ordered an American cheese burger with fries. They so had a lot of beer options for beer lovers. They had double and triple IPA's also available. Other then that they also have wonderful cocktail menu.We took a table outside as it was nice sunny day but they have a great seating space inside also. I would love to go again for food and drinks with friends and family. It is a little expensive but the food and location covers everything.","4","5/20/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"524","147","I give this place a 3.5. I really do enjoy the food here but I wish the portions were bigger. This is a great place for happy hour. They have a ton of beers on tap to choose from and the food is really good. I mainly get the apps the times I've been in because whenever I go here it's usually just for drinks after work. The truffle fries are my favorite!! They are fried to perfection and the sauce on the side is delicious and It also comes with a good amount (both fries and sauce). Nachos are good and have a sweet taste to it which I enjoyed but was definitely a small portion compared to other restaurants and their portion of nachos. The Mac and cheese bites surprised me, I wasn't expecting to like it as much as I did. Very nice place to grab a drink and some food!","3","8/29/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"525","147","My girlfriend and I needed to do some Mother's Day shopping and decided to shop at the University Village. After about an hour of shopping we got hungry and needed to eat dinner. UVillage doesn't have the most options but we decided to dine at Eureka!I have been to Eureka before but it was years ago. It was a sunny hot day in Seattle so we sat outside on their little covered patio area. My opinion, Eureka! Is known for their endless amount of beer options. I ordered a honey blonde beer and my girlfriend ordered the watermelon cocktail beverage my girlfriend said her drink was one of the best cocktails she has ever had. For dinner I ordered the Napa Chicken Sandwhich that was amazing. I am allergic to tree nuts and the sandwich usually comes with Pesto but I subbed it out with a garlic aioli and it was perfect! Very moist sand which and wasn't to heavy with my beer. My gf ordered the blackened fish tacos and she enjoy them. I took a bite and they had some spicy kick from the mango salsa on top.Our waitress was friendly, was sat pretty quickly around dinner time on a week night. Place was clean I would for sure go back if I'm in the UVillage.","5","5/16/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"526","147","Great happy hour! The staff are so friendly and helpful. I've been here several times and each time I've had great food and great service.","5","11/13/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"527","147","Fell into the trap of Eureka again. The group was craving a well put together salad and burgers and we ended up deciding upon Eureka. I paid $14 for an okay burger and 14 sweet potato fries. Yes, I took the time to count them and photograph them because the value of this restaurant has substantially diminished and I vow to never come to Eureka again and will do everything in my power to discourage others from dining. A side of Brussels sprouts used to be a full 8 inch dish is now served as a 4 ounce condiment saucer. What used to be a full plate of fries is now only 14 individual spears.  It's like an abusive relationship that keeps taking more from you and giving you less. Happy to speak and engage with any management of this establishment.","1","9/16/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"528","147","2.5 starsPassed by here several times when we're at U Village and finally decided to drop in for lunch today. Ordered a couple of burgers & a taco and they were just so so. The fries that accompanied the burgers were really salty! The corn tortillas that housed the fish tacos threw off the whole dish. The meat patty in the kimchi burger had a weird texture (pork + angus) and wasn't very succulent. Definitely needed some fresh veggies to brighten and lighten up the dish. The kimchi condiment was good tho. Service was a little wonky and our server was not very attentive at all. We had to ask for roll ups (we only had one on the table and there were 4 of us) linens, forks, and for her to remove menus. The manager, however, was very helpful and kind (black gingham shirt w/ short blonde hair). The restroom was clean and there's a changing table. Overall, we will not return bc the food was underwhelming. Thank you, next.","3","3/2/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"529","147","3.5* - came in on a late weekday lunch and it was pretty empty but I think it was timing. I've been here for drinks only before during game days and it gets pretty packed but this review is for the lunch. We were seated right away with choice of tables and service was good but could have been better. We didn't get any refill on our drinks until we flagged someone down. First time having their food and we ordered the glazed Brussels sprouts, falafel bites as appetizers and the grilled shrimp salad and short rib burger naked (without the bun). The Brussels sprouts were a tad on a sweet side but charred well so it was balanced. The falafel while tasty was a bit oily. As for the main course, here was where I was more disappointed. The shrimp salad had some rice noodles in there and were al dente, well more like under cooked. As for the short rib burger, I probably shouldn't have ordered it naked, since it came with a arugula salad underneath the burger with lemon vinaigrette. The flavor clashed with the Kim chi on the burger and tasted just odd. I'd give this place another go when I'm around the area and I'll be sure to keep the bun on this time.","3","1/22/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"530","147","I'll give them 3 stars just for the level of service they gave us. I'll be honest. I was not a fan. **Writing this review while waiting in line at Dick's** When we cut into our burgers, they were raw in the middle. We ordered them medium. Tell me if I'm wrong but they shouldn't be raw in the middle. The manager was happy to take care of our whole check (we ordered a Bloody Mary and two bone marrow burgers), as well as two $10 GC. We appreciate it, honestly. Just wasn't a good experience. Especially when you're hangury when holiday shopping. Side note: the Bloody Mary was good but extremely Peppery/Spicy.","3","12/22/2018","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"531","147","Eureka is awesome! I went with a couple friends for dinner around 7 and our server, Sarah, took great care of us!! She recommended the mac and cheese balls which came out crispy and delicious on the outside and warm and cheesy in the middle. I got the Cowboy Burger and it was cooked to a perfect medium-rare. I opted for the sweet potato fries which were crisp and the perfect amount of sweet and salty. We were able to watch the World Series and the ambiance was perfect--not too loud and a great place to enjoy the game. Will definitely be back!","5","10/30/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"532","147","Great atmosphere for us, even with 2 kids .. I usually am not a drinker, but because it was Mother's Day, I thought I'd have a Mimosa.  I loved it, it wasn't too strong to where you would not enjoy it.  But it wasnt too light either. For appetizers: We ended up getting the truffle fries. It was gone within a minute ? My boys ate it all..I guess it was good!  We will definitely be back here, the service was good and the food was good. The atmosphere of the place was really what I loved the most.  It was just right for a family of 4","5","6/7/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"533","147","Flavorless $20 aged mushroom burger.  Aioli sauce didn't make any difference. Sweet potato fries with aioli was the bomb.  Burger was a huge disappointment. McDonalds tastes better.  Better off at 8oz or Lil Woodies - both in Ballard.","1","9/6/2019","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"534","147","Its my first time here and I asked the waiter what's he recommends to get here...he suggested to have as a Starter the Mac N' Cheese Ball.... Sold baby! As for the Main course to go either for the Napa Chicken Sandwich or the Bone Marrow Burger (Aaaww that sounds amazing!).... Once again sold on the Burger!The nice thing to hear as well from the waiter is that all their beers and hard liquors here are all and only made in the good old USA. Good to know... I'm enjoy my Black Raven Beer so far. Cheers!","4","11/28/2018","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"535","147","Still a 5. Happy hour chicken slider is perfectly breaded and fried. Nice and juicy. The fries were just ok - a little limp for my liking. Then we asked for vanilla ice cream and bourbon caramel sauce.... in a pint glass. Topped it off wit Dale's Hotbox Coffee Porter. Wow!!!!!","5","11/12/2018","147","Eureka!","659 reviews","2614 NE 46th St","American (New)","http://yelp.com/biz/eureka-seattle-4","3"
"536","148","It isn't bad.I really enjoy the ramen along with the option for small salmon rice bowl.Every time I visit Seattle, I always drop by here at least once.Line could be a bit long, best to sign up for the waitlist on Yelp before heading here.Though the chicken karaage has been declining, I think. I remember a long time ago it was really good. Now it's not even crispy at all. So, I won't get it again.","4","10/29/2019","148","Hokkaido Ramen Santouka - Seattle","218 reviews","2626 NE Village Ln","Ramen","http://yelp.com/biz/hokkaido-ramen-santouka-seattle-seattle","3"
"537","148","Three stars = "A-OK" for Yelp. This place is that.If you are less than three people, you will share space on a long table. You won't get a booth or your own table with less than three people.Ramen is tasty. Some of the better broth around Seattle. But it's not all that unique, even though it is good.Decent ramen place if you are in or near University Village. Just don't expect any privacy in your eating and don't expect your own table if your party is less than three people.","3","11/4/2019","148","Hokkaido Ramen Santouka - Seattle","218 reviews","2626 NE Village Ln","Ramen","http://yelp.com/biz/hokkaido-ramen-santouka-seattle-seattle","3"
"538","148","If you're a UW student, use the Student Survival kit coupon (booklets found in the UW Bookstore on the ave)!! Best savings ever, and cancels out the only con of this place: the price. If you're not a student (or even if you are), use the Belly rewards program: you can spend easily-earned points on upgrading your ramen bowl size, or rack up those points for a free appetizer or ramen. The restaurant has a beautiful aesthetic, and amazing amazing food. The ramen noodles have just the right amount of bite, and the broth is rich and flavorful. You can really taste the time and quality of ingredients they put into that soup. Also, you really can't go wrong with any of the ramen choices, but my favorite is the miso. Also, the pork is *incredibly* tender, and you won't be able to look at pork belly the same way again. Also service is great-- the staff is very helpful, and will happily cater to your needs. This place can be pretty packed on the weekends, but I'd say it's well worth the wait.","5","10/26/2019","148","Hokkaido Ramen Santouka - Seattle","218 reviews","2626 NE Village Ln","Ramen","http://yelp.com/biz/hokkaido-ramen-santouka-seattle-seattle","3"
